"Linear_Prediction","Decision_Tree_Prediction"
14.7072494607077,4.99191176470588
14.1524903502474,4.99191176470588
14.1524903502474,4.99191176470588
14.1524903502474,4.99191176470588
14.1524903502474,4.99191176470588
14.1524903502474,4.99191176470588
14.1524903502474,4.99191176470588
14.1524903502474,4.99191176470588
14.1524903502474,4.99191176470588
13.5771846060664,4.99191176470588
13.5771846060664,4.99191176470588
13.5771846060664,4.99191176470588
13.5771846060664,4.99191176470588
13.5771846060664,4.99191176470588
13.5771846060664,4.99191176470588
13.5771846060664,4.99191176470588
13.5771846060664,4.99191176470588
13.0840653967684,4.99191176470588
13.0840653967684,4.99191176470588
13.0840653967684,4.99191176470588
13.0840653967684,4.99191176470588
13.0840653967684,4.99191176470588
13.0840653967684,4.99191176470588
13.0840653967684,4.99191176470588
13.0840653967684,4.99191176470588
12.4882130188667,4.99191176470588
12.4882130188667,4.99191176470588
12.4882130188667,4.99191176470588
12.4882130188667,4.99191176470588
12.4882130188667,4.99191176470588
12.4882130188667,4.99191176470588
12.4882130188667,4.99191176470588
12.4882130188667,4.99191176470588
11.9745471758479,4.99191176470588
11.9745471758479,4.99191176470588
11.9745471758479,4.99191176470588
11.9745471758479,4.99191176470588
11.9745471758479,4.99191176470588
11.9745471758479,4.99191176470588
11.9745471758479,4.99191176470588
11.9745471758479,4.99191176470588
11.5019746002706,4.99191176470588
11.5019746002706,4.99191176470588
11.5019746002706,4.99191176470588
11.5019746002706,4.99191176470588
11.5019746002706,4.99191176470588
11.5019746002706,4.99191176470588
11.5019746002706,4.99191176470588
11.5019746002706,4.99191176470588
11.0910419258556,4.99191176470588
11.0910419258556,4.99191176470588
11.0910419258556,4.99191176470588
11.0910419258556,4.99191176470588
11.0910419258556,4.99191176470588
11.0910419258556,4.99191176470588
11.0910419258556,4.99191176470588
11.0910419258556,4.99191176470588
10.6184693502784,4.99191176470588
10.6184693502784,4.99191176470588
10.6184693502784,4.99191176470588
10.6184693502784,4.99191176470588
10.6184693502784,4.99191176470588
10.6184693502784,4.99191176470588
10.6184693502784,4.99191176470588
10.6184693502784,4.99191176470588
10.2486299433049,4.99191176470588
10.2486299433049,4.99191176470588
10.2486299433049,4.99191176470588
10.2486299433049,4.99191176470588
10.2486299433049,4.99191176470588
10.2486299433049,4.99191176470588
10.2486299433049,4.99191176470588
10.2486299433049,4.99191176470588
9.77605736772765,4.99191176470588
9.77605736772765,4.99191176470588
9.77605736772765,4.99191176470588
9.77605736772765,4.99191176470588
9.77605736772765,4.99191176470588
9.77605736772765,4.99191176470588
9.77605736772765,4.99191176470588
9.77605736772765,4.99191176470588
9.36512469331262,4.99191176470588
9.36512469331262,4.99191176470588
9.36512469331262,4.99191176470588
9.36512469331262,4.99191176470588
9.36512469331262,4.99191176470588
9.36512469331262,4.99191176470588
9.36512469331262,4.99191176470588
9.36512469331262,4.99191176470588
8.99528528633914,4.99191176470588
8.99528528633914,4.99191176470588
8.99528528633914,4.99191176470588
8.99528528633914,4.99191176470588
8.99528528633914,4.99191176470588
8.99528528633914,4.99191176470588
8.99528528633914,4.99191176470588
8.99528528633914,4.99191176470588
8.64599251308638,4.99191176470588
8.64599251308638,4.99191176470588
8.64599251308638,4.99191176470588
8.64599251308638,4.99191176470588
8.64599251308638,4.99191176470588
8.64599251308638,4.99191176470588
8.64599251308638,4.99191176470588
8.64599251308638,4.99191176470588
8.35833964099587,4.99191176470588
8.35833964099587,4.99191176470588
8.35833964099587,4.99191176470588
8.35833964099587,4.99191176470588
8.35833964099587,4.99191176470588
8.35833964099587,4.99191176470588
8.35833964099587,4.99191176470588
8.35833964099587,4.99191176470588
